1676701387908100352,0.19728,-0.03032,0.11811,0.50517,-0.52641,0.44791,0.51679,-0.00351,0.02030,-0.00436,
1676701388006125824,0.19740,-0.02788,0.11831,-0.49912,0.53184,-0.44387,-0.52058,-0.00748,0.01678,-0.00285,
1676701388105475840,0.19740,-0.02577,0.11842,-0.49582,0.53298,-0.44472,-0.52183,-0.01062,0.01194,-0.00093,
1676701388204851200,0.19819,-0.02385,0.11819,-0.48567,0.54025,-0.43967,-0.52815,-0.00683,0.00869,-0.00365,
1676701388306072576,0.19844,-0.02183,0.11827,-0.48145,0.54455,-0.43598,-0.53065,-0.00450,0.01042,0.00203,
1676701388405411072,0.20091,-0.01965,0.11816,-0.47533,0.55204,-0.42664,-0.53600,-0.01209,0.01395,-0.00267,
1676701388504818432,0.19813,-0.01857,0.11841,-0.46844,0.55705,-0.42190,-0.54061,-0.03197,0.00157,-0.00637,
1676701388653896448,0.18897,-0.01943,0.11812,-0.46123,0.55490,-0.42595,-0.54582,-0.04658,-0.00920,0.00604,
1676701388703594752,0.18794,-0.01983,0.11874,-0.45884,0.55629,-0.42357,-0.54827,-0.04599,-0.01203,0.00970,
1676701388802708736,0.18450,-0.02066,0.12015,-0.45381,0.56030,-0.41522,-0.55472,-0.04276,-0.00766,0.01709,
1676701388901736192,0.18061,-0.02188,0.12185,-0.44901,0.56436,-0.40689,-0.56065,-0.03617,-0.01022,0.01234,
1676701389001810432,0.17487,-0.02421,0.12285,-0.44610,0.56554,-0.40277,-0.56474,-0.03351,-0.01558,0.00988,
1676701389101215488,0.17146,-0.02641,0.12322,0.44334,-0.56710,0.39997,0.56733,-0.03233,-0.01918,0.01071,
1676701389200582656,0.16823,-0.02866,0.12387,0.44211,-0.56828,0.39684,0.56932,-0.03017,-0.02434,0.00844,
1676701389299996672,0.16572,-0.03113,0.12474,0.43997,-0.56963,0.39398,0.57159,-0.03015,-0.02395,0.00298,
1676701389399531520,0.16274,-0.03341,0.12481,0.43656,-0.57274,0.38976,0.57399,-0.02728,-0.02382,0.00141,
1676701389498790144,0.15978,-0.03643,0.12460,0.43369,-0.57494,0.38632,0.57629,-0.02415,-0.02923,-0.00106,
1676701389647937792,0.15734,-0.03986,0.12336,-0.42672,0.58111,-0.37831,-0.58061,-0.02834,-0.02200,-0.00310,
1676701389697633024,0.15543,-0.04219,0.12279,-0.42361,0.58436,-0.37247,-0.58340,-0.03105,-0.02758,-0.00194,
1676701389796859136,0.15214,-0.04541,0.12309,-0.41758,0.58930,-0.36430,-0.58791,-0.03195,-0.03216,0.00115,
1676701389896518912,0.14950,-0.04807,0.12316,-0.41263,0.59306,-0.35859,-0.59113,-0.02878,-0.02257,-0.00330,
1676701390045660928,0.14546,-0.05000,0.12291,-0.40935,0.59738,-0.35124,-0.59347,-0.02186,-0.01272,0.00468,
1676701390095337216,0.14436,-0.05096,0.12304,-0.40780,0.59852,-0.34872,-0.59486,-0.02305,-0.01367,0.00501,
1676701390194658304,0.14242,-0.05177,0.12364,-0.40363,0.60063,-0.34538,-0.59753,-0.02667,-0.01314,0.00140,
1676701390294224896,0.13953,-0.05307,0.12366,-0.39945,0.60200,-0.34291,-0.60037,-0.02452,-0.01410,0.00338,
1676701390393403136,0.13672,-0.05467,0.12361,-0.39593,0.60374,-0.34027,-0.60246,-0.02427,-0.01288,-0.00055,
1676701390492888576,0.13493,-0.05553,0.12316,-0.39300,0.60545,-0.33668,-0.60468,-0.02059,-0.01101,0.00115,
1676701390592317184,0.13316,-0.05629,0.12340,-0.39054,0.60719,-0.33297,-0.60658,-0.01676,-0.00742,0.00515,
1676701390691779072,0.13167,-0.05681,0.12380,0.38868,-0.60790,0.33054,0.60838,-0.01670,-0.00726,0.00304,
1676701390789410816,0.13021,-0.05742,0.12384,0.38635,-0.60956,0.32739,0.60990,-0.01397,-0.00311,-0.00110,
1676701390890469632,0.12913,-0.05766,0.12327,-0.38465,0.61066,-0.32636,-0.61044,-0.00355,0.00607,-0.00520,
1676701391089739520,0.13113,-0.05449,0.12226,-0.38713,0.61038,-0.32762,-0.60847,0.00612,0.00732,0.00016,
1676701391139010560,0.13169,-0.05382,0.12196,-0.38698,0.61084,-0.32667,-0.60861,0.00270,0.00650,-0.00084,
1676701391188692224,0.13192,-0.05342,0.12192,-0.38690,0.61128,-0.32646,-0.60833,-0.00051,0.00327,-0.00300,
1676701391288081408,0.13173,-0.05320,0.12182,-0.38653,0.61165,-0.32735,-0.60772,-0.00050,-0.00171,-0.00300,
1676701391387511552,0.13165,-0.05335,0.12170,-0.38568,0.61289,-0.32648,-0.60747,0.00041,-0.00469,-0.00386,
1676701391486868736,0.13142,-0.05383,0.12149,-0.38340,0.61483,-0.32518,-0.60766,0.00078,-0.00428,-0.00405,
1676701391586497024,0.13123,-0.05425,0.12130,-0.38046,0.61686,-0.32305,-0.60859,-0.00014,-0.01010,-0.00272,
1676701391685731840,0.13042,-0.05589,0.12063,-0.37712,0.61986,-0.31809,-0.61022,-0.00881,-0.01564,-0.00351,
1676701391784884736,0.12923,-0.05742,0.12038,-0.37452,0.62220,-0.31470,-0.61120,-0.01871,-0.02232,0.00246,
1676701391884592896,0.12793,-0.05903,0.12098,-0.36976,0.62530,-0.30866,-0.61401,-0.01973,-0.02398,0.00515,
1676701391983990784,0.12600,-0.06109,0.12134,-0.36679,0.62734,-0.30330,-0.61638,-0.01860,-0.02052,-0.00091,
1676701392083439872,0.12411,-0.06363,0.12102,-0.36596,0.62863,-0.30045,-0.61695,-0.01050,-0.02503,-0.00042,
1676701392182057984,0.12299,-0.06613,0.12133,-0.36530,0.62952,-0.29792,-0.61766,-0.01075,-0.02703,0.00540,
1676701392282139904,0.12181,-0.06859,0.12153,-0.36341,0.63046,-0.29522,-0.61911,-0.01985,-0.02801,0.00423,
1676701392381523712,0.11995,-0.07151,0.12200,-0.36004,0.63176,-0.29187,-0.62134,-0.02071,-0.03063,0.00439,
1676701392479222016,0.11767,-0.07447,0.12206,-0.35808,0.63289,-0.28877,-0.62277,-0.02029,-0.03145,0.00101,
1676701392580407808,0.11632,-0.07697,0.12157,-0.35538,0.63486,-0.28525,-0.62393,-0.01663,-0.03249,-0.00796,
1676701392680125184,0.11495,-0.08030,0.12046,-0.35138,0.63800,-0.28057,-0.62512,-0.01463,-0.03249,-0.01018,
1676701392779100672,0.11344,-0.08260,0.11937,-0.34881,0.64036,-0.27747,-0.62552,-0.01472,-0.03072,-0.00364,
1676701392878488832,0.11126,-0.08563,0.11911,-0.34694,0.64172,-0.27395,-0.62672,-0.02146,-0.03620,0.00105,
1676701393027201024,0.10681,-0.09154,0.11855,-0.34072,0.64553,-0.26464,-0.63021,-0.03278,-0.04167,-0.01263,
1676701393075692032,0.10473,-0.09473,0.11783,-0.33844,0.64717,-0.26195,-0.63088,-0.03028,-0.04168,-0.01460,
1676701393276288768,0.09942,-0.10435,0.11551,-0.32813,0.65389,-0.24968,-0.63436,-0.03078,-0.06194,-0.01050,
1676701393326014464,0.09816,-0.10702,0.11497,-0.32446,0.65630,-0.24500,-0.63560,-0.03585,-0.06335,-0.01228,
1676701393375649280,0.09595,-0.11017,0.11432,-0.32060,0.65813,-0.24116,-0.63712,-0.04068,-0.06530,-0.00889,
1676701393475008256,0.09087,-0.11706,0.11332,-0.31460,0.66133,-0.23288,-0.63987,-0.03994,-0.05179,-0.00264,
1676701393574343168,0.08630,-0.12140,0.11291,-0.31175,0.66318,-0.22728,-0.64137,-0.02918,-0.03484,0.00416,
1676701393673811456,0.08355,-0.12264,0.11303,-0.30899,0.66327,-0.22364,-0.64388,-0.02632,-0.04189,0.00350,
1676701393771559168,0.08033,-0.12728,0.11233,-0.30148,0.66452,-0.21811,-0.64803,-0.03196,-0.06817,-0.01045,
1676701393872556032,0.07695,-0.13659,0.11036,-0.28909,0.66952,-0.20953,-0.65135,-0.03744,-0.08200,-0.02702,
1676701393972020736,0.07269,-0.14579,0.10687,-0.27716,0.67586,-0.20101,-0.65268,-0.03328,-0.06865,-0.01927,
1676701394071523072,0.07019,-0.14982,0.10521,-0.27037,0.67928,-0.19222,-0.65462,-0.02129,-0.06417,-0.00812,
1676701394220512512,0.06595,-0.15816,0.10380,-0.26118,0.68111,-0.18355,-0.65892,-0.02463,-0.04931,-0.00237,
1676701394270479616,0.06445,-0.16049,0.10349,-0.25797,0.68284,-0.17969,-0.65946,-0.02066,-0.04554,0.00077,
1676701394419339776,0.06113,-0.16848,0.10334,-0.24999,0.68568,-0.16915,-0.66237,-0.01085,-0.04542,0.00341,
1676701394467297536,0.06013,-0.17060,0.10316,-0.24833,0.68647,-0.16658,-0.66283,-0.01352,-0.04765,-0.00010,
1676701394568324352,0.05959,-0.17442,0.10235,-0.24128,0.69067,-0.15887,-0.66296,-0.01522,-0.04680,-0.01457,
1676701394667806208,0.05819,-0.17897,0.10052,-0.23655,0.69453,-0.15237,-0.66216,-0.01455,-0.05047,-0.01432,
1676701394767192576,0.05594,-0.18441,0.09879,-0.23256,0.69694,-0.14649,-0.66237,-0.01876,-0.06236,-0.00892,
1676701394916282880,0.05154,-0.19511,0.09675,-0.22387,0.70058,-0.13605,-0.66375,-0.03174,-0.07780,-0.01218,
1676701394966134016,0.04924,-0.19950,0.09550,-0.22159,0.70199,-0.13192,-0.66386,-0.03827,-0.08636,-0.01031,
1676701395065499136,0.04487,-0.20596,0.09499,-0.21531,0.70408,-0.12385,-0.66526,-0.04598,-0.08744,0.00390,
1676701395164870144,0.03848,-0.21516,0.09528,-0.20955,0.70436,-0.11748,-0.66796,-0.05880,-0.09229,0.01136,
1676701395264376064,0.03146,-0.22515,0.09633,-0.20394,0.70411,-0.10876,-0.67142,-0.06937,-0.10259,0.00941,
1676701395363656192,0.02389,-0.23584,0.09688,-0.19732,0.70464,-0.09871,-0.67439,-0.07441,-0.10687,0.00424,
1676701395463150080,0.01605,-0.24639,0.09693,-0.19164,0.70563,-0.09156,-0.67600,-0.07849,-0.10666,-0.00422,
1676701395562208768,0.00761,-0.25577,0.09602,-0.18662,0.70748,-0.08504,-0.67633,-0.08699,-0.09975,-0.01223,
1676701395661838080,-0.00231,-0.26640,0.09426,-0.18250,0.70987,-0.07990,-0.67557,-0.09320,-0.09539,-0.01264,
1676701395761326080,-0.01319,-0.27651,0.09290,-0.17842,0.71212,-0.07521,-0.67483,-0.09656,-0.10019,-0.00390,
1676701395860699136,-0.02411,-0.28573,0.09228,-0.17404,0.71344,-0.06872,-0.67527,-0.10565,-0.10660,-0.00241,
1676701395960090624,-0.03580,-0.29565,0.09179,-0.16894,0.71507,-0.06160,-0.67553,-0.11513,-0.12247,-0.00281,
1676701396059521792,-0.04903,-0.31057,0.09109,-0.15978,0.71720,-0.05187,-0.67631,-0.12196,-0.13820,-0.00617,
1676701396208609536,-0.06904,-0.33234,0.08963,-0.14594,0.71871,-0.03851,-0.67873,-0.13330,-0.15147,-0.00962,
1676701396256926208,-0.07525,-0.33868,0.08894,-0.14098,0.71913,-0.03381,-0.67958,-0.12981,-0.14704,-0.00860,
1676701396355987712,-0.08850,-0.35349,0.08769,-0.13437,0.71955,-0.02610,-0.68082,-0.12331,-0.14015,-0.00886,
1676701396457088512,-0.10053,-0.36687,0.08656,-0.12845,0.72032,-0.01654,-0.68144,-0.10700,-0.12892,-0.00911,
1676701396554841600,-0.11253,-0.38045,0.08563,-0.12458,0.72132,-0.01030,-0.68123,-0.08957,-0.11841,-0.00513,
1676701396655941888,-0.12211,-0.39149,0.08462,-0.12285,0.72168,-0.00749,-0.68120,-0.07478,-0.09766,-0.00955,
1676701396753558528,-0.12954,-0.40108,0.08363,-0.12267,0.72293,-0.00224,-0.67994,-0.06095,-0.09164,-0.00692,
1676701396854726912,-0.13696,-0.41098,0.08265,-0.12063,0.72395,0.00381,-0.67922,-0.05326,-0.09545,-0.00222,
1676701397003771904,-0.14540,-0.42508,0.08174,-0.11704,0.72400,0.01245,-0.67969,-0.04458,-0.08224,-0.00590,
1676701397053565184,-0.14826,-0.42927,0.08121,-0.11594,0.72344,0.01457,-0.68043,-0.04006,-0.06934,-0.00568,
1676701397153402880,-0.15128,-0.43523,0.08050,-0.11308,0.72337,0.01799,-0.68090,-0.02349,-0.05306,-0.00175,
1676701397250586880,-0.15390,-0.44027,0.07993,-0.11254,0.72266,0.02138,-0.68164,-0.03229,-0.05586,0.00289,
1676701397351591424,-0.15743,-0.44556,0.08012,-0.10832,0.72137,0.02428,-0.68359,-0.03712,-0.05563,0.01144,
1676701397451111936,-0.16202,-0.45183,0.08156,-0.10515,0.71978,0.02531,-0.68573,-0.03865,-0.04338,0.01992,
1676701397548825088,-0.16526,-0.45393,0.08360,-0.10488,0.71768,0.02497,-0.68797,-0.03357,-0.03151,0.01879,
1676701397697914112,-0.16962,-0.45804,0.08583,-0.10322,0.71558,0.02609,-0.69037,-0.02053,-0.02348,0.01255,
1676701397747611136,-0.17030,-0.45883,0.08627,-0.10164,0.71525,0.02620,-0.69095,-0.01064,-0.02415,0.00909,
1676701397847071232,-0.17097,-0.46121,0.08709,-0.09782,0.71495,0.03012,-0.69164,0.00336,-0.02442,0.00859,
1676701397947983872,-0.17030,-0.46409,0.08778,-0.09349,0.71562,0.03455,-0.69134,0.00935,-0.02509,0.00631,
1676701398097264128,-0.16883,-0.46707,0.08863,-0.07722,0.71657,0.04576,-0.69171,0.00563,-0.04293,0.01184,
1676701398196619776,-0.16894,-0.47218,0.09023,-0.06353,0.71625,0.05876,-0.69245,-0.00062,-0.05084,0.02041,
1676701398296220416,-0.16971,-0.47843,0.09165,-0.04539,0.71572,0.07075,-0.69331,-0.01416,-0.06086,0.01008,
1676701398345792512,-0.17044,-0.48074,0.09186,-0.03431,0.71534,0.07984,-0.69335,-0.02472,-0.05453,0.00533,
1676701398445250048,-0.17373,-0.48643,0.09279,-0.00993,0.71263,0.10218,-0.69399,-0.03752,-0.04224,0.02094,
1676701398544521984,-0.17681,-0.49117,0.09537,0.01155,0.70797,0.12829,-0.69440,-0.02039,-0.04284,0.04531,
1676701398643980288,-0.17923,-0.49644,0.09956,0.03617,0.70031,0.14477,-0.69807,-0.01535,-0.04857,0.03035,
1676701398793253120,-0.18081,-0.50325,0.10223,-0.07027,-0.69099,-0.17716,0.69729,-0.00636,-0.03709,0.01412,
1676701398842721024,-0.18152,-0.50651,0.10229,-0.07752,-0.68848,-0.18772,0.69624,-0.00650,-0.04187,0.01540,
1676701398992082688,-0.18506,-0.51606,0.10482,-0.10211,-0.68029,-0.20927,0.69497,-0.00176,-0.06860,0.03262,
1676701399041672704,-0.18610,-0.51876,0.10497,-0.10868,-0.67762,-0.21247,0.69562,0.00025,-0.07597,0.02912,
1676701399141120000,-0.18803,-0.52703,0.10533,-0.11977,-0.67259,-0.22044,0.69620,-0.00575,-0.09584,0.00656,
1676701399240162304,-0.18894,-0.53345,0.10610,-0.13319,-0.66856,-0.23089,0.69425,-0.00834,-0.09630,0.00803,
1676701399339757312,-0.18930,-0.54029,0.10752,-0.13694,-0.66566,-0.23483,0.69498,-0.00533,-0.09679,0.02186,
1676701399489199104,-0.18980,-0.55254,0.11008,-0.14411,-0.66213,-0.23384,0.69723,-0.00433,-0.11911,0.00388,
1676701399538567936,-0.18913,-0.55685,0.11082,-0.14800,-0.66116,-0.23641,0.69647,-0.00350,-0.12437,-0.00422,
1676701399688293888,-0.18874,-0.57816,0.11127,-0.14637,-0.66083,-0.23806,0.69657,0.00599,-0.17047,-0.00480,
1676701399736727040,-0.18875,-0.58735,0.11078,-0.14549,-0.66053,-0.23742,0.69725,0.00657,-0.18811,-0.00532,
1676701399836833792,-0.18920,-0.60688,0.10961,-0.14127,-0.65986,-0.23709,0.69886,0.01186,-0.22555,-0.00233,
1676701399936335104,-0.18822,-0.63033,0.10854,-0.13503,-0.65931,-0.23349,0.70183,0.01446,-0.25960,-0.00355,
1676701400033970944,-0.18898,-0.65488,0.10878,-0.12772,-0.66131,-0.22979,0.70253,0.01101,-0.27743,0.00776,
1676701400134163712,-0.18896,-0.68289,0.10888,-0.11802,-0.66321,-0.22166,0.70504,0.00397,-0.28032,-0.00032,
1676701400233921792,-0.18885,-0.71129,0.10890,-0.10673,-0.66705,-0.21300,0.70589,-0.00295,-0.25995,0.00790,
1676701400333849600,-0.18835,-0.73516,0.10972,-0.09763,-0.67291,-0.19826,0.70594,0.01437,-0.22965,0.02316,
1676701400482685440,-0.18733,-0.76649,0.11307,-0.08574,-0.67555,-0.18146,0.70948,-0.00015,-0.21785,0.03756,
1676701400532764160,-0.18685,-0.77759,0.11542,-0.08908,-0.67552,-0.17726,0.71016,-0.00751,-0.20968,0.04369,
1676701400681740032,-0.18897,-0.80757,0.12244,-0.08481,-0.67417,-0.16290,0.71538,-0.00931,-0.21708,0.04251,
1676701400731585536,-0.19201,-0.81595,0.12527,-0.08442,-0.67283,-0.16146,0.71701,-0.00921,-0.20753,0.05035,
1676701400830807808,-0.19442,-0.83443,0.13041,-0.08764,-0.67150,-0.15656,0.71896,-0.00968,-0.19147,0.04172,
1676701400930300928,-0.19227,-0.85331,0.13380,-0.09095,-0.67167,-0.15233,0.71929,0.00461,-0.17858,0.01659,
1676701401028985856,-0.19251,-0.86808,0.13479,-0.09123,-0.67150,-0.15628,0.71857,0.01409,-0.18928,-0.00524,
1676701401129082368,-0.18979,-0.88532,0.13376,-0.09674,-0.67081,-0.16195,0.71724,0.01210,-0.21016,0.01059,
1676701401228406784,-0.19061,-0.90556,0.13455,-0.10624,-0.66849,-0.16820,0.71662,-0.01171,-0.23871,0.01928,
1676701401327966976,-0.19348,-0.92956,0.13666,-0.11430,-0.66410,-0.17513,0.71780,-0.03960,-0.25664,0.01713,
1676701401427326208,-0.20048,-0.95151,0.13733,-0.12257,-0.66127,-0.17659,0.71869,-0.07622,-0.27065,-0.00314,
1676701401526668032,-0.21033,-0.97513,0.13743,-0.12031,-0.66257,-0.18231,0.71644,-0.10222,-0.26839,0.00005,
1676701401626160640,-0.22095,-1.00463,0.13683,-0.11762,-0.66269,-0.18521,0.71603,-0.11271,-0.27929,-0.01242,
1676701401725523456,-0.23091,-1.03480,0.13555,-0.11697,-0.66180,-0.18993,0.71573,-0.09354,-0.27897,-0.03391,
1676701401824835840,-0.23792,-1.06202,0.13225,-0.12515,-0.66584,-0.19650,0.70879,-0.05177,-0.25633,-0.02944,
1676701401924358912,-0.24237,-1.08478,0.12894,-0.13191,-0.66813,-0.20282,0.70361,-0.02759,-0.23433,-0.01419,
1676701402023284992,-0.24499,-1.11114,0.12641,-0.13881,-0.66886,-0.21029,0.69938,-0.02784,-0.22111,-0.00184,
1676701402123083776,-0.24608,-1.13559,0.12544,-0.14273,-0.66598,-0.21510,0.69988,-0.01034,-0.21808,0.00036,
1676701402222071040,-0.24674,-1.15974,0.12523,-0.14229,-0.66314,-0.21802,0.70176,0.00405,-0.23936,-0.01077,
1676701402322007808,-0.24457,-1.18811,0.12262,-0.13806,-0.66085,-0.21674,0.70515,0.01168,-0.27784,-0.02536,
1676701402421435904,-0.24251,-1.21558,0.11964,-0.13189,-0.66012,-0.21116,0.70870,0.01799,-0.31292,-0.04367,
1676701402518992640,-0.23838,-1.24746,0.11555,-0.12288,-0.66207,-0.20223,0.71110,0.03054,-0.32949,-0.03256,
1676701402618387200,-0.23716,-1.27641,0.11331,-0.10404,-0.66346,-0.18889,0.71646,0.01840,-0.32261,0.00112,
1676701402769329920,-0.23840,-1.32669,0.11500,-0.06158,-0.66567,-0.15805,0.72671,-0.01555,-0.32419,-0.01160,
1676701402818721792,-0.23893,-1.34296,0.11673,-0.05357,-0.66984,-0.15045,0.72512,-0.01962,-0.31105,-0.00485,
1676701402918302464,-0.24251,-1.36927,0.11681,-0.03845,-0.67636,-0.12741,0.72445,-0.02760,-0.27945,-0.00442,
1676701403017691392,-0.24644,-1.39394,0.11581,-0.03052,-0.68008,-0.11038,0.72414,-0.02353,-0.26845,-0.00338,
1676701403117138944,-0.25133,-1.41729,0.11552,-0.02967,-0.67995,-0.10487,0.72511,-0.02799,-0.25062,0.00760,
1676701403216596480,-0.25762,-1.43986,0.11514,-0.02588,-0.67862,-0.10561,0.72640,-0.04722,-0.22917,-0.01381,
1676701403315961088,-0.26155,-1.46283,0.11431,-0.02704,-0.68017,-0.10572,0.72489,-0.05121,-0.22123,-0.01693,
1676701403413660160,-0.26561,-1.48357,0.11195,-0.02706,-0.68022,-0.10527,0.72490,-0.06626,-0.23204,-0.02645,
1676701403514823936,-0.27262,-1.50462,0.10938,-0.02898,-0.68062,-0.10742,0.72414,-0.09259,-0.23729,-0.03147,
1676701403614070784,-0.28171,-1.52747,0.10719,-0.03558,-0.68533,-0.11045,0.71892,-0.10960,-0.20904,-0.00037,
1676701403763319552,-0.30189,-1.55657,0.10840,-0.03817,-0.68950,-0.10354,0.71583,-0.15011,-0.18417,0.01948,
1676701403812562176,-0.30976,-1.56371,0.10841,-0.03870,-0.69011,-0.10214,0.71542,-0.14873,-0.18209,0.01950,
1676701403912400128,-0.32418,-1.58141,0.11079,-0.04031,-0.69258,-0.10029,0.71320,-0.11504,-0.17634,0.04251,
1676701404011585536,-0.33613,-1.59913,0.11498,-0.04749,-0.69163,-0.09171,0.71483,-0.08211,-0.20008,0.03903,
1676701404111226624,-0.34589,-1.61450,0.11900,-0.04901,-0.69001,-0.09529,0.71582,-0.06667,-0.20441,0.01890,
1676701404210564608,-0.35250,-1.63089,0.11981,-0.04925,-0.68975,-0.09396,0.71624,-0.04752,-0.19810,-0.00573,
1676701404308289536,-0.35626,-1.65289,0.11929,-0.04807,-0.69048,-0.09157,0.71592,-0.02400,-0.20435,-0.02567,
1676701404409379328,-0.35869,-1.66992,0.11577,-0.04331,-0.69152,-0.09066,0.71534,-0.02562,-0.22047,-0.03493,
1676701404508782336,-0.36150,-1.69258,0.11165,-0.03756,-0.69116,-0.08865,0.71626,-0.02936,-0.25107,-0.03307,
1676701404608122624,-0.36354,-1.71652,0.10788,-0.02634,-0.68886,-0.08234,0.71973,-0.03336,-0.28272,-0.04320,
1676701404707558656,-0.36661,-1.74812,0.10335,-0.00733,-0.68784,-0.06931,0.72251,-0.04081,-0.33107,-0.05044,
1676701404807079680,-0.37020,-1.78059,0.09946,0.00666,-0.69089,-0.05862,0.72055,-0.03644,-0.33351,-0.01246,
1676701404904672512,-0.37449,-1.80608,0.09993,0.02705,-0.69069,-0.04330,0.72135,-0.03222,-0.31483,0.00257,
1676701405004094976,-0.37849,-1.83717,0.10044,0.04875,-0.68922,-0.02791,0.72237,-0.02581,-0.31120,0.00226,
1676701405103505920,-0.38038,-1.86985,0.10114,0.06056,-0.68969,-0.01390,0.72143,-0.00037,-0.31519,0.00836,
1676701405204562176,-0.37760,-1.91032,0.10177,0.06653,-0.68920,-0.00634,0.72148,0.00407,-0.31604,0.00850,
1676701405353452544,-0.37973,-1.95197,0.10052,0.06570,-0.69028,0.00491,0.72053,-0.01755,-0.26926,-0.00842,
1676701405453154560,-0.38107,-1.97802,0.09942,0.06444,-0.68854,0.00323,0.72233,-0.01717,-0.24553,-0.01170,
1676701405502804992,-0.38260,-1.99029,0.09906,0.06244,-0.68827,0.00171,0.72276,-0.02255,-0.23554,-0.01374,
1676701405601090048,-0.38437,-2.01520,0.09819,0.05612,-0.68880,-0.00025,0.72277,-0.02120,-0.21558,-0.01552,
1676701405701452800,-0.38776,-2.03455,0.09651,0.05508,-0.68875,-0.00455,0.72289,-0.04204,-0.20414,-0.02149,
1676701405800963840,-0.39429,-2.05313,0.09553,0.04898,-0.69104,-0.00676,0.72113,-0.05974,-0.20856,-0.00170,
1676701405900586496,-0.40348,-2.06991,0.09600,0.04508,-0.69131,-0.01314,0.72103,-0.09686,-0.21867,0.00022,
1676701405999969280,-0.41392,-2.09338,0.09613,0.03773,-0.69190,-0.01838,0.72077,-0.11196,-0.22264,0.00363,
1676701406099270912,-0.42630,-2.11388,0.09553,0.03551,-0.69194,-0.02366,0.72070,-0.13052,-0.21381,-0.00213,
1676701406198643200,-0.44172,-2.13217,0.09472,0.03398,-0.68934,-0.02280,0.72328,-0.15259,-0.20039,-0.02420,
1676701406347842304,-0.46458,-2.16044,0.09240,0.02483,-0.69504,-0.02447,0.71813,-0.11913,-0.19294,0.00881,
1676701406397380096,-0.47125,-2.17077,0.09268,0.02223,-0.69368,-0.02480,0.71951,-0.11325,-0.19819,0.01480,
1676701406497439232,-0.48342,-2.19117,0.09432,0.02222,-0.69187,-0.02988,0.72107,-0.11283,-0.19639,0.01156,
