1676701393771559168,0.08884,-0.13808,0.11455,-0.29806,0.66585,-0.21482,-0.64935,
1676701393872556032,0.08532,-0.14808,0.11241,-0.28840,0.66950,-0.20880,-0.65192,
1676701393972020736,0.08220,-0.15368,0.10953,-0.27662,0.67590,-0.20055,-0.65301,
1676701394071523072,0.07884,-0.15960,0.10750,-0.27088,0.67885,-0.19270,-0.65472,
1676701394220512512,0.07521,-0.16830,0.10639,-0.26004,0.68139,-0.18268,-0.65933,
1676701394419339776,0.07048,-0.17869,0.10606,-0.24972,0.68573,-0.16887,-0.66249,
1676701394568324352,0.06974,-0.18459,0.10520,-0.24073,0.69068,-0.15833,-0.66328,
1676701394667806208,0.06787,-0.18948,0.10318,-0.23628,0.69441,-0.15162,-0.66256,
1676701394767192576,0.06573,-0.19557,0.10147,-0.23089,0.69738,-0.14458,-0.66291,
1676701394916282880,0.06159,-0.20623,0.09938,-0.22305,0.70062,-0.13495,-0.66420,
1676701394966134016,0.05971,-0.20848,0.09863,-0.22132,0.70193,-0.13153,-0.66409,
1676701395065499136,0.05492,-0.21754,0.09818,-0.21540,0.70402,-0.12400,-0.66527,
1676701395164870144,0.04937,-0.22702,0.09899,-0.20798,0.70472,-0.11599,-0.66833,
1676701395264376064,0.04270,-0.23720,0.10004,-0.20343,0.70405,-0.10813,-0.67174,
1676701395363656192,0.03544,-0.24789,0.10086,-0.19742,0.70449,-0.09862,-0.67453,
1676701395463150080,0.02784,-0.25854,0.10113,-0.19104,0.70556,-0.09110,-0.67631,
1676701395562208768,0.01927,-0.27002,0.10013,-0.18610,0.70734,-0.08449,-0.67668,
1676701395661838080,0.00934,-0.27997,0.09814,-0.18144,0.70991,-0.07887,-0.67594,
1676701395761326080,-0.00072,-0.28912,0.09687,-0.17697,0.71225,-0.07406,-0.67520,
1676701395860699136,-0.01154,-0.30289,0.09824,-0.17295,0.71366,-0.06759,-0.67544,
1676701395960090624,-0.02318,-0.31105,0.09610,-0.16696,0.71539,-0.05961,-0.67586,
1676701396059521792,-0.03531,-0.32412,0.09508,-0.15904,0.71716,-0.05094,-0.67661,
1676701396208609536,-0.05411,-0.34403,0.09324,-0.14535,0.71860,-0.03761,-0.67902,
1676701396256926208,-0.06083,-0.35192,0.09258,-0.14108,0.71892,-0.03359,-0.67980,
1676701396355987712,-0.07319,-0.36533,0.09124,-0.13313,0.71954,-0.02476,-0.68112,
1676701396457088512,-0.08640,-0.37931,0.08982,-0.12827,0.72022,-0.01595,-0.68160,
1676701396554841600,-0.09758,-0.39180,0.08861,-0.12370,0.72116,-0.00941,-0.68157,
1676701396655941888,-0.10646,-0.40311,0.08731,-0.12119,0.72163,-0.00610,-0.68157,
1676701396753558528,-0.11402,-0.41187,0.08621,-0.12091,0.72285,-0.00073,-0.68035,
1676701396854726912,-0.12036,-0.42100,0.08519,-0.11968,0.72399,0.00520,-0.67933,
1676701397003771904,-0.12856,-0.43512,0.08439,-0.11536,0.72406,0.01452,-0.67986,
1676701397153402880,-0.13305,-0.44502,0.08305,-0.11163,0.72316,0.01919,-0.68132,
1676701397250586880,-0.13595,-0.44850,0.08230,-0.11054,0.72250,0.02324,-0.68208,
1676701397351591424,-0.14000,-0.45482,0.08264,-0.10674,0.72135,0.02589,-0.68381,
1676701397451111936,-0.14328,-0.45833,0.08462,-0.10376,0.71972,0.02683,-0.68595,
1676701397697914112,-0.15097,-0.46494,0.08827,-0.10128,0.71548,0.02810,-0.69068,
1676701397847071232,-0.15286,-0.46769,0.08979,-0.09601,0.71486,0.03195,-0.69191,
1676701397947983872,-0.15160,-0.46804,0.09018,-0.09008,0.71556,0.03756,-0.69170,
1676701398097264128,-0.15086,-0.47220,0.09124,-0.07513,0.71657,0.04789,-0.69180,
1676701398196619776,-0.15076,-0.47714,0.09271,-0.06088,0.71612,0.06124,-0.69262,
1676701398296220416,-0.15134,-0.48091,0.09431,-0.04298,0.71555,0.07322,-0.69339,
1676701398345792512,-0.15211,-0.48390,0.09441,-0.03123,0.71509,0.08284,-0.69341,
1676701398445250048,-0.15582,-0.48817,0.09513,-0.00799,0.71240,0.10456,-0.69389,
1676701398544521984,-0.15916,-0.49239,0.09823,0.01318,0.70764,0.13031,-0.69433,
1676701398643980288,-0.16159,-0.49626,0.10232,0.03604,0.69988,0.14567,-0.69832,
1676701398793253120,-0.16312,-0.50346,0.10472,-0.07113,-0.69034,-0.17837,0.69753,
1676701398842721024,-0.16547,-0.50555,0.10451,-0.07840,-0.68776,-0.18870,0.69658,
1676701398992082688,-0.16807,-0.51230,0.10671,-0.10271,-0.67975,-0.21037,0.69508,
1676701399041672704,-0.16987,-0.51455,0.10697,-0.10969,-0.67669,-0.21421,0.69582,
1676701399141120000,-0.16972,-0.52118,0.10855,-0.12380,-0.67154,-0.22381,0.69542,
1676701399240162304,-0.17158,-0.52436,0.10930,-0.13698,-0.66734,-0.23401,0.69363,
1676701399339757312,-0.17136,-0.53162,0.11073,-0.14406,-0.66373,-0.24023,0.69354,
1676701399489199104,-0.17298,-0.54064,0.11441,-0.14990,-0.66066,-0.23880,0.69573,
1676701399688293888,-0.17294,-0.56686,0.11474,-0.14921,-0.65986,-0.24076,0.69596,
1676701399836833792,-0.17352,-0.59258,0.11262,-0.14381,-0.65864,-0.23957,0.69865,
1676701399936335104,-0.17273,-0.61508,0.11226,-0.13932,-0.65826,-0.23804,0.70045,
1676701400033970944,-0.18154,-0.63051,0.11321,-0.13151,-0.66012,-0.23326,0.70181,
1676701400134163712,-0.17079,-0.66778,0.11258,-0.12203,-0.66174,-0.22591,0.70440,
1676701400233921792,-0.17082,-0.69245,0.11212,-0.11093,-0.66556,-0.21757,0.70526,
1676701400333849600,-0.17109,-0.71281,0.11248,-0.10362,-0.67168,-0.20356,0.70475,
1676701400482685440,-0.16860,-0.74502,0.11674,-0.09197,-0.67465,-0.18770,0.70792,
1676701400681740032,-0.17176,-0.78350,0.12611,-0.08735,-0.67378,-0.16409,0.71517,
1676701400830807808,-0.17217,-0.81183,0.13381,-0.09127,-0.67070,-0.15998,0.71850,
1676701400930300928,-0.17273,-0.82615,0.13715,-0.09416,-0.67117,-0.15504,0.71877,
1676701401028985856,-0.17019,-0.84039,0.13635,-0.09403,-0.67105,-0.15809,0.71824,
1676701401129082368,-0.16839,-0.85729,0.13556,-0.10006,-0.67027,-0.16503,0.71658,
1676701401228406784,-0.16799,-0.87714,0.13722,-0.10973,-0.66808,-0.17145,0.71570,
1676701401327966976,-0.17169,-0.89698,0.13823,-0.11720,-0.66350,-0.17794,0.71719,
1676701401427326208,-0.17720,-0.91962,0.13945,-0.12565,-0.66045,-0.17887,0.71835,
1676701401526668032,-0.18545,-0.94640,0.13929,-0.12557,-0.66129,-0.18663,0.71561,
1676701401626160640,-0.19526,-0.97486,0.13942,-0.12145,-0.66179,-0.18833,0.71541,
1676701401725523456,-0.20476,-1.00266,0.13670,-0.12110,-0.66058,-0.19373,0.71515,
1676701401824835840,-0.21225,-1.02673,0.13255,-0.12875,-0.66457,-0.19992,0.70838,
1676701401924358912,-0.21580,-1.05207,0.12903,-0.13437,-0.66693,-0.20565,0.70347,
1676701402023284992,-0.21678,-1.07572,0.12748,-0.14374,-0.66722,-0.21481,0.69858,
1676701402123083776,-0.21877,-1.09770,0.12767,-0.14665,-0.66488,-0.21862,0.69902,
1676701402222071040,-0.21756,-1.12104,0.12636,-0.14742,-0.66128,-0.22294,0.70091,
1676701402421435904,-0.21220,-1.17260,0.12177,-0.13575,-0.65874,-0.21482,0.70816,
1676701402618387200,-0.20789,-1.23225,0.11718,-0.10702,-0.66310,-0.19140,0.71569,
1676701402769329920,-0.20732,-1.28056,0.11956,-0.06733,-0.66452,-0.16391,0.72595,
1676701402818721792,-0.20884,-1.29182,0.11979,-0.05854,-0.66887,-0.15509,0.72466,
1676701402918302464,-0.21196,-1.31695,0.11934,-0.04331,-0.67567,-0.13182,0.72403,
1676701403017691392,-0.21670,-1.34001,0.11813,-0.03544,-0.67993,-0.11434,0.72344,
1676701403117138944,-0.22079,-1.36244,0.11839,-0.03442,-0.67960,-0.10868,0.72467,
1676701403216596480,-0.22370,-1.38559,0.11901,-0.03155,-0.67815,-0.11088,0.72583,
1676701403315961088,-0.22652,-1.40503,0.11753,-0.03184,-0.67930,-0.11036,0.72482,
1676701403514823936,-0.23824,-1.44714,0.11244,-0.03303,-0.67974,-0.11186,0.72412,
1676701403614070784,-0.24678,-1.46778,0.11084,-0.04013,-0.68465,-0.11517,0.71859,
1676701403763319552,-0.26702,-1.49386,0.11108,-0.04255,-0.68878,-0.10773,0.71566,
1676701403912400128,-0.28952,-1.51859,0.11464,-0.04532,-0.69230,-0.10516,0.71246,
1676701404011585536,-0.30143,-1.53128,0.12013,-0.05245,-0.69122,-0.09561,0.71437,
1676701404111226624,-0.30917,-1.54651,0.12309,-0.05322,-0.68938,-0.09860,0.71568,
1676701404210564608,-0.31508,-1.56740,0.12476,-0.05407,-0.68900,-0.09798,0.71607,
1676701404409379328,-0.32001,-1.60155,0.11942,-0.04797,-0.69089,-0.09509,0.71507,
1676701404608122624,-0.32307,-1.64828,0.11248,-0.03122,-0.68842,-0.08692,0.71941,
1676701404707558656,-0.32623,-1.67696,0.10700,-0.01286,-0.68690,-0.07416,0.72284,
1676701404807079680,-0.32933,-1.70280,0.10525,0.00216,-0.69055,-0.06240,0.72059,
1676701404904672512,-0.33307,-1.73260,0.10518,0.02254,-0.69041,-0.04736,0.72151,
1676701405004094976,-0.33580,-1.76364,0.10575,0.04329,-0.68893,-0.03301,0.72278,
1676701405103505920,-0.33423,-1.80138,0.10591,0.05295,-0.68957,-0.02127,0.72197,
1676701405204562176,-0.33285,-1.83054,0.10688,0.06141,-0.68899,-0.01123,0.72208,
1676701405353452544,-0.33355,-1.87269,0.10565,0.05944,-0.69046,-0.00145,0.72092,
1676701405453154560,-0.33489,-1.89740,0.10532,0.05899,-0.68857,-0.00204,0.72276,
1676701405601090048,-0.33709,-1.93167,0.10404,0.05120,-0.68879,-0.00454,0.72314,
1676701405701452800,-0.34091,-1.94887,0.10279,0.05081,-0.68874,-0.00875,0.72317,
1676701405800963840,-0.34710,-1.96319,0.10200,0.04309,-0.69126,-0.01202,0.72122,
1676701405900586496,-0.35297,-1.98534,0.10221,0.04008,-0.69121,-0.01816,0.72132,
1676701405999969280,-0.36324,-2.00539,0.10183,0.03211,-0.69166,-0.02384,0.72111,
1676701406099270912,-0.37519,-2.02391,0.10217,0.02949,-0.69182,-0.02939,0.72087,
1676701406198643200,-0.39013,-2.04307,0.10218,0.02793,-0.68952,-0.02865,0.72317,
1676701406347842304,-0.41108,-2.07194,0.09866,0.01880,-0.69491,-0.03043,0.71821,
1676701406497439232,-0.42678,-2.10148,0.10103,0.01692,-0.69133,-0.03518,0.72149,
1676701406695812352,-0.44710,-2.14159,0.09768,0.02885,-0.68711,-0.02790,0.72545,
1676701406844756480,-0.46174,-2.17392,0.08749,0.06969,-0.68613,-0.01795,0.72391,
1676701406893793024,-0.46634,-2.18285,0.08368,0.07835,-0.68657,-0.00712,0.72280,
1676701406994326528,-0.47450,-2.20195,0.07773,0.10301,-0.68947,0.01172,0.71686,
1676701407093280256,-0.48096,-2.21788,0.07595,0.13129,-0.68755,0.03096,0.71350,
1676701407192748800,-0.48440,-2.23290,0.07833,0.14878,-0.68320,0.05347,0.71292,
1676701407292038400,-0.48278,-2.24640,0.08166,0.16524,-0.67814,0.06565,0.71310,
1676701407391527936,-0.47639,-2.26081,0.08324,0.16890,-0.67600,0.07785,0.71305,
1676701407490835968,-0.46859,-2.27875,0.08152,0.16980,-0.67585,0.08118,0.71260,
1676701407590453504,-0.46108,-2.29675,0.07917,0.16627,-0.67876,0.07871,0.71094,
1676701407689533184,-0.45662,-2.30842,0.07673,0.16432,-0.68069,0.07832,0.70959,
1676701407789123584,-0.45632,-2.32196,0.07609,0.16356,-0.68177,0.07432,0.70917,
1676701407886831360,-0.45554,-2.33491,0.07555,0.16314,-0.68234,0.06700,0.70944,
1676701407988107264,-0.45375,-2.35188,0.07454,0.15659,-0.68376,0.06243,0.70997,
1676701408087391488,-0.45152,-2.36996,0.07411,0.14906,-0.68381,0.05354,0.71226,
1676701408185011968,-0.45194,-2.38804,0.07304,0.13205,-0.68714,0.04453,0.71303,
1676701408284365056,-0.45079,-2.40569,0.07311,0.11496,-0.68921,0.03798,0.71437,
1676701408385686272,-0.45096,-2.42409,0.07210,0.10386,-0.69211,0.02880,0.71370,
1676701408484854528,-0.45401,-2.44139,0.07105,0.09384,-0.69610,0.01868,0.71154,
1676701408584321280,-0.46127,-2.45860,0.07189,0.08552,-0.69631,0.01296,0.71251,
1676701408683252224,-0.47070,-2.47736,0.07408,0.07869,-0.69559,0.00536,0.71409,
1676701408781440768,-0.48024,-2.48947,0.07546,0.07774,-0.69504,0.00494,0.71473,
1676701408882526976,-0.49024,-2.50462,0.07310,0.07403,-0.69794,0.00442,0.71231,
1676701408981916416,-0.50133,-2.51907,0.06969,0.07140,-0.70146,-0.00236,0.70912,
1676701409081302528,-0.51059,-2.53184,0.06619,0.06566,-0.70496,-0.00670,0.70617,
1676701409181220352,-0.51746,-2.55282,0.06300,-0.05289,0.70745,0.01594,-0.70460,
1676701409278402304,-0.52076,-2.56828,0.06194,-0.04373,0.71002,0.03004,-0.70218,
1676701409379610880,-0.52376,-2.58505,0.06181,-0.03879,0.70906,0.03608,-0.70316,
1676701409478464256,-0.52574,-2.60756,0.06062,-0.03601,0.70669,0.04418,-0.70522,
1676701409576662784,-0.52594,-2.62924,0.05897,0.03482,-0.70511,-0.04675,0.70670,
1676701409676051456,-0.52348,-2.65060,0.05828,0.03776,-0.70337,-0.04179,0.70859,
1676701409877885184,-0.51519,-2.69559,0.05996,0.04627,-0.70430,-0.02698,0.70788,
1676701409976112384,-0.50925,-2.72232,0.06276,0.05223,-0.70418,-0.02787,0.70755,
1676701410075401216,-0.50186,-2.74935,0.06759,0.05670,-0.70120,-0.01716,0.71050,
1676701410274294016,-0.48629,-2.80111,0.07379,0.05986,-0.69972,-0.00933,0.71184,
1676701410472996864,-0.47383,-2.84061,0.07612,0.05743,-0.69821,-0.00275,0.71358,
1676701410572362752,-0.46985,-2.85894,0.07434,0.05900,-0.69649,-0.01111,0.71505,
1676701410671820288,-0.46738,-2.87588,0.07407,0.05172,-0.69669,-0.01451,0.71536,
1676701410771138816,-0.46608,-2.89164,0.07573,0.04887,-0.69451,-0.01840,0.71759,
1676701410870581760,-0.46093,-2.91793,0.07525,0.04223,-0.69390,-0.02411,0.71843,
1676701410969969664,-0.46510,-2.93117,0.07366,0.03530,-0.69499,-0.02941,0.71755,
1676701411069414656,-0.46777,-2.95358,0.06966,0.02972,-0.69722,-0.03717,0.71527,
1676701411168692224,-0.47087,-2.97658,0.06777,0.02370,-0.69936,-0.04660,0.71285,
1676701411268160000,-0.47818,-2.99714,0.06751,0.01521,-0.69988,-0.04881,0.71242,
1676701411367695104,-0.48731,-3.02003,0.07000,0.00583,-0.69905,-0.05858,0.71264,
1676701411466906368,-0.49617,-3.04606,0.07464,-0.00499,-0.69700,-0.06316,0.71427,
1676701411564733952,-0.50323,-3.07559,0.07793,-0.01968,-0.69808,-0.06892,0.71242,
1676701411665917184,-0.50852,-3.10198,0.08091,-0.03694,-0.70012,-0.07029,0.70960,
1676701411764478720,-0.51303,-3.12115,0.08246,-0.04482,-0.70092,-0.07520,0.70785,
1676701411864660992,-0.51792,-3.13542,0.08422,-0.04667,-0.70138,-0.07474,0.70732,
1676701412162792960,-0.52463,-3.17385,0.09114,-0.02775,-0.69821,-0.05247,0.71343,
1676701412262275584,-0.52335,-3.18447,0.09188,-0.01398,-0.69721,-0.03949,0.71564,
1676701412310243840,-0.52201,-3.19013,0.09178,-0.00627,-0.69658,-0.03361,0.71666,
1676701412359947008,-0.51975,-3.19714,0.09090,0.00159,-0.69634,-0.02902,0.71713,
1676701412461149952,-0.51364,-3.21373,0.08936,0.01393,-0.69662,-0.02017,0.71702,
1676701412560388352,-0.50638,-3.22693,0.08835,0.02643,-0.69777,-0.01581,0.71566,
1676701412659924224,-0.49886,-3.24060,0.08820,0.04119,-0.69550,-0.00107,0.71735,
1676701412759427584,-0.49256,-3.25256,0.08891,0.05783,-0.69275,0.01351,0.71873,
1676701412858699264,-0.48337,-3.26693,0.09008,0.06661,-0.69008,0.01871,0.72042,
1676701413206579712,-0.46457,-3.31461,0.09205,0.07268,-0.68926,0.03478,0.72002,
1676701413455027456,-0.46466,-3.34634,0.09003,0.06804,-0.69016,0.03798,0.71945,
1676701413554068992,-0.46644,-3.36368,0.08751,0.06436,-0.69171,0.03448,0.71848,
1676701413603926016,-0.46848,-3.37343,0.08579,0.06033,-0.69397,0.03287,0.71672,
1676701413653247232,-0.46840,-3.38570,0.08319,0.05237,-0.69747,0.02602,0.71423,
1676701413753312768,-0.47171,-3.40933,0.07913,0.04465,-0.70124,0.01209,0.71143,
1676701413852720128,-0.47299,-3.43384,0.07506,0.03425,-0.70485,0.00087,0.70853,
1676701413952082176,-0.47661,-3.45286,0.07089,-0.02174,0.71045,0.01261,-0.70330,
1676701414051519488,-0.48054,-3.46752,0.07154,-0.01306,0.71086,0.02418,-0.70279,
1676701414150916352,-0.48451,-3.47844,0.07400,-0.00671,0.70740,0.03139,-0.70608,
1676701414250320128,-0.48741,-3.49279,0.07618,0.00490,0.70698,0.03760,-0.70621,
1676701414349703680,-0.48867,-3.50578,0.07598,0.00941,0.70730,0.04367,-0.70550,
1676701414449185280,-0.48781,-3.51951,0.07602,0.01754,0.70876,0.04487,-0.70380,
1676701414546788352,-0.48661,-3.53478,0.07633,0.02068,0.70708,0.04734,-0.70524,
1676701414647953664,-0.48329,-3.55290,0.07662,-0.02097,-0.70492,-0.05142,0.70711,
1676701414846700544,-0.48135,-3.58433,0.07881,0.00396,-0.70025,-0.03296,0.71312,
1676701414946110976,-0.47660,-3.60376,0.08328,0.02391,-0.69553,-0.01433,0.71796,
1676701415045748480,-0.46636,-3.63188,0.08878,0.03245,-0.69281,0.00158,0.72038,
1676701415144968192,-0.45703,-3.65741,0.09400,0.03803,-0.69394,0.01011,0.71896,
1676701415244323328,-0.44862,-3.67766,0.10065,0.05363,-0.69312,0.02703,0.71832,
1676701415342277888,-0.44159,-3.69451,0.10644,0.06889,-0.69255,0.04510,0.71666,
1676701415443236864,-0.43500,-3.70987,0.11201,0.08850,-0.68927,0.07563,0.71509,
1676701415542512128,-0.42729,-3.72378,0.11663,0.11630,-0.68211,0.11098,0.71336,
1676701415641999616,-0.42450,-3.73404,0.11827,0.13574,-0.67418,0.14236,0.71189,
1676701415741410304,-0.42174,-3.74805,0.11923,0.14266,-0.66815,0.15330,0.71395,
1676701416087558144,-0.41934,-3.82067,0.11409,0.14530,-0.66660,0.14534,0.71653,
1676701416139052032,-0.41660,-3.82847,0.11743,0.14284,-0.66704,0.14207,0.71727,
1676701416188721408,-0.42201,-3.83554,0.12038,0.13794,-0.66725,0.13791,0.71884,
1676701416238381056,-0.42345,-3.85210,0.12282,0.12970,-0.66717,0.12794,0.72229,
1676701416337848576,-0.42993,-3.88639,0.12875,0.11312,-0.66340,0.11385,0.73085,
1676701416437246720,-0.43728,-3.92795,0.13407,0.08680,-0.66493,0.10270,0.73470,
1676701416534964480,-0.44482,-3.96706,0.13887,0.07556,-0.67090,0.08795,0.73243,
1676701416636016384,-0.45681,-3.99415,0.14416,0.06701,-0.67080,0.09904,0.73193,
1676701416834932736,-0.47660,-4.03226,0.14071,0.06816,-0.67621,0.10522,0.72596,
1676701416983861248,-0.48343,-4.06457,0.13714,0.06323,-0.67957,0.08300,0.72615,
1676701417131341824,-0.48143,-4.10169,0.13185,0.05839,-0.67998,0.07131,0.72742,
1676701417232491264,-0.47515,-4.13241,0.12549,0.07085,-0.68004,0.06293,0.72702,
1676701417331913472,-0.47722,-4.15350,0.12090,0.08095,-0.67832,0.07376,0.72656,
1676701417431393536,-0.47243,-4.17899,0.11835,0.09293,-0.67018,0.08752,0.73114,
1676701417530653696,-0.47354,-4.18244,0.11930,0.11675,-0.66549,0.09704,0.73080,
1676701417729750784,-0.45914,-4.24095,0.11084,0.11688,-0.66992,0.11704,0.72378,
1676701417827508992,-0.44927,-4.27286,0.11272,0.12824,-0.66672,0.12722,0.72308,
1676701417928325376,-0.44245,-4.29037,0.11907,0.14143,-0.66035,0.14451,0.72322,
1676701418027634432,-0.43264,-4.31552,0.12177,0.15814,-0.65594,0.16008,0.72049,
1676701418177367808,-0.42245,-4.33598,0.12271,0.17089,-0.65452,0.18239,0.71354,
1676701418325856768,-0.41566,-4.36593,0.12284,0.17388,-0.65434,0.17838,0.71399,
1676701418423970304,-0.41342,-4.38351,0.11956,0.16614,-0.65689,0.17266,0.71490,
1676701418523014400,-0.41534,-4.40183,0.11468,0.16180,-0.66263,0.17016,0.71119,
1676701418624081664,-0.43014,-4.40417,0.10990,0.16563,-0.66668,0.16741,0.70717,
1676701418723186688,-0.44185,-4.41475,0.10740,0.16582,-0.66865,0.16459,0.70592,
1676701418821426944,-0.45509,-4.43320,0.10403,0.15969,-0.67122,0.16081,0.70576,
1676701418922415360,-0.47377,-4.44653,0.10420,0.14917,-0.67408,0.15301,0.70707,
1676701419019994368,-0.49316,-4.45570,0.10691,0.14232,-0.67324,0.14652,0.71065,
1676701419121114368,-0.51418,-4.47122,0.11191,0.13274,-0.67264,0.14023,0.71433,
1676701419220563200,-0.53334,-4.48534,0.11709,0.12688,-0.67055,0.13830,0.71773,
1676701419319966976,-0.54667,-4.48813,0.12050,0.12215,-0.66798,0.13940,0.72073,
1676701419419307520,-0.56076,-4.49320,0.12243,0.12319,-0.66558,0.13932,0.72279,
1676701419568497152,-0.58024,-4.50794,0.12610,0.11045,-0.66419,0.12712,0.72835,
1676701419618112000,-0.58703,-4.51441,0.12792,0.10602,-0.66195,0.11889,0.73243,
1676701419717030912,-0.59577,-4.52470,0.13169,0.09886,-0.65674,0.10308,0.74047,
1676701419816991488,-0.60320,-4.54024,0.13592,0.08993,-0.64996,0.09113,0.74911,
1676701419914576896,-0.60416,-4.55552,0.13942,0.08258,-0.64423,0.07588,0.75657,
1676701420015755776,-0.60585,-4.57132,0.13921,0.08009,-0.63836,0.06837,0.76250,
1676701420115122176,-0.59984,-4.59019,0.14197,0.07757,-0.63368,0.06222,0.76718,
1676701420312280064,-0.59292,-4.63164,0.14476,0.07617,-0.62827,0.06217,0.77176,
1676701420413469440,-0.58648,-4.65800,0.14533,0.07562,-0.62758,0.05831,0.77267,
1676701420512819456,-0.57986,-4.68608,0.14649,0.07150,-0.62837,0.05796,0.77245,
1676701420662259968,-0.57009,-4.72538,0.14824,0.06465,-0.62985,0.04919,0.77245,
1676701420710913024,-0.56653,-4.73916,0.14855,0.06308,-0.62988,0.04409,0.77287,
